gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,0.021625830724232544,1,2,0,2,0,0,2,0,0,1,0,2,-0.18132569895465775,-0.14903302351727962,0
1,0,1,1,0.5107585797653155,1,2,1,0,2,2,0,0,2,1,1,1,1.002702183353972,0.917710895601738,0
1,0,0,0,0.30695326766486425,1,0,0,2,2,0,2,0,0,0,1,3,-0.098177673511636,0.15751704914029527,0
0,0,0,0,1.570546202687662,1,2,1,2,2,2,2,2,2,2,1,2,1.789282504044958,2.7318223906785217,0
1,0,0,0,-1.2827281667186554,1,2,0,0,0,2,0,0,0,0,0,2,-0.3492847103495616,-0.9872441504606371,1
0,0,1,1,1.6113072651077522,0,1,0,2,2,2,2,2,2,2,0,0,-0.013366687559753681,0.9879794309084541,0
0,0,1,1,-0.4267458558967602,1,0,1,0,0,0,0,0,2,0,1,2,0.508802912222423,-0.22062613064881603,0
1,0,1,1,0.5515196421854057,1,0,2,1,1,1,1,1,1,1,1,0,-1.4850867379012387,-0.6378883316642866,0
0,0,1,1,0.918369203966218,1,0,2,1,1,1,1,1,1,2,0,3,-1.4584793697594718,-0.47686455016030044,0
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.4767719353569364,-1.0022118120811063,0
0,0,0,0,-0.8343564800976626,1,2,0,0,0,0,2,2,2,1,1,3,0.3657883084604252,-0.6339808447810666,0
1,0,0,0,-0.05989629411594795,1,2,1,0,2,0,0,0,0,0,1,2,0.5187806752755855,0.06126482987002113,0
1,0,1,0,-1.1196839170382944,0,1,0,0,0,0,0,0,0,0,1,2,-1.3271054895594974,-0.9669119729496456,1
0,0,1,1,1.407501953007301,1,2,0,2,0,0,0,2,2,2,1,2,0.35414758489840237,1.2976863997485173,0
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,0,3,-0.6785508911039276,-0.991615237482544,0
1,0,1,0,0.30695326766486425,0,1,0,2,2,2,0,0,0,1,1,2,-0.748395232476066,-0.2533872071160378,1
1,0,1,1,0.3477143300849545,1,2,0,2,2,2,0,2,0,0,1,1,0.32255133523005397,0.32372873695816096,0
1,0,0,0,-1.2827281667186554,1,2,1,0,0,0,0,0,0,0,1,2,0.34749574286296053,-0.9779942238839753,1
1,0,0,0,0.755324954285857,1,2,1,2,2,0,0,2,0,1,1,2,0.9960503413185302,1.1246752432299076,1
1,0,1,1,0.38847539250504476,0,1,0,2,0,2,2,2,0,2,0,1,-0.5554918134482556,-0.11393187015954204,0
1,0,1,1,-0.3859847934766699,1,0,2,1,1,1,1,1,1,1,0,3,-1.5033793034987035,-0.8183391665989701,0
0,1,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,1,2,0.18951449452121918,-0.9800914626066074,1
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.4867496984100992,-1.0023442692635882,0
0,0,0,0,0.9591302663863083,1,2,1,2,2,0,0,2,2,0,1,1,1.3885090214095928,1.5910790589462105,0
1,0,0,1,-0.712073292837392,1,2,1,0,2,0,0,2,0,0,1,2,0.8696653426451372,-0.37983966399221447,0
1,0,1,1,-0.8343564800976626,1,2,2,1,1,1,1,1,1,2,1,0,-1.3121388449797535,-0.873043982964048,0
0,0,1,1,0.8776081415461278,1,0,0,2,0,2,2,0,2,2,0,0,0.16955896841489418,0.6982734966231771,0
0,0,0,0,-1.0381617921981139,1,0,0,0,0,0,0,2,2,0,1,2,0.06645541686554692,-0.8089788590369069,0
0,0,1,1,0.021625830724232544,1,2,1,0,0,0,0,0,2,0,0,1,0.7083581732856752,0.20105130978272195,1
1,0,1,1,-0.6713122304173017,1,0,2,1,1,1,1,1,1,0,0,2,-1.4867496984100992,-0.8605267792194964,0
0,0,0,1,-0.46750691831685043,1,0,0,2,0,2,0,0,2,1,0,3,-6.300348887048559e-05,-0.42101177154704506,0
1,1,1,0,-0.1006573565360382,1,2,0,0,0,2,0,2,2,2,0,2,0.33252909828321653,-0.04794611708641142,0
1,0,0,0,-1.201206041878475,1,0,0,0,0,0,2,0,0,0,1,3,-0.47733266953181513,-0.9460058143145654,0
1,0,0,0,-0.8751175425177529,1,0,1,0,0,2,0,0,0,0,0,2,0.2676736384376599,-0.6498757066789101,0
0,0,0,0,1.2036966409068497,1,2,1,2,2,2,2,2,2,1,1,1,1.6695493474070064,2.138347984567792,0
1,0,0,0,-0.5897901055771212,1,0,2,1,1,1,1,1,1,0,0,2,-1.5249977901138891,-0.8572374258545259,0
1,0,0,1,-1.0789228546182041,1,0,2,1,1,1,1,1,1,0,0,3,-1.5067052245164245,-0.954460997796335,0
0,0,0,0,0.5515196421854057,1,2,1,0,0,2,0,2,2,1,1,2,1.2055833654349448,1.0526185359596838,0
1,0,0,0,-0.46750691831685043,1,2,1,0,0,0,0,0,2,0,1,2,0.640176792422397,-0.24411520434229578,0
1,0,0,0,1.4482630154273912,1,2,2,1,1,1,1,1,1,2,1,0,-1.3537128577012645,-0.3494628168096693,0
0,0,0,0,-1.2827281667186554,1,2,0,0,0,0,0,0,0,0,1,2,-0.4906363536026986,-0.9891206272124657,0
0,0,1,0,-0.3044626686364894,1,0,1,0,0,2,0,0,0,0,1,2,0.32421429573891436,-0.21749131066340804,0
0,0,0,1,-0.34522373105657966,1,0,2,1,1,1,1,1,1,2,0,3,-1.5000533824809827,-0.7913179013726364,0
0,0,1,0,-0.1006573565360382,1,2,1,0,0,0,0,0,2,0,1,2,0.670110081581885,0.14742822707458078,1
0,0,0,0,-1.2419671042985652,1,0,1,0,0,0,0,0,2,0,0,2,0.5221065962933062,-0.9299564190371596,1
1,0,1,0,0.755324954285857,1,2,1,0,2,2,0,2,2,1,1,0,1.3951608634450345,1.4166108734202987,0
0,0,1,1,0.9998913288063985,1,2,0,2,0,2,2,2,2,2,1,2,0.6534804764932807,1.1281191299744402,0
0,0,0,0,-0.712073292837392,1,2,2,1,1,1,1,1,1,2,0,0,-1.3237795685417766,-0.8482744898399087,0
0,0,1,1,1.6113072651077522,1,0,0,2,2,2,2,2,2,2,1,0,0.6268731083515138,1.680686342895303,0
0,0,0,0,-1.2419671042985652,1,0,1,0,0,2,0,0,0,0,1,2,0.36412534795156487,-0.9402660030736775,1
1,0,1,0,-0.1821794813762187,1,2,1,0,2,2,0,2,0,0,0,1,1.0559169196375058,0.17396381596514715,0
1,1,1,0,-0.14141841895612844,1,2,1,0,0,2,0,2,2,0,1,2,1.1191094189742024,0.31516317249098974,1
1,0,1,1,1.5297851402675717,1,0,1,2,2,2,2,2,0,2,1,1,1.2055833654349448,2.0771306900640147,0
0,0,0,0,-0.7935954176775724,1,0,2,1,1,1,1,1,1,1,0,3,-1.4850867379012387,-0.8905945596429168,0
0,1,1,0,1.081413453646579,1,2,1,2,2,2,2,0,0,1,1,2,0.9711059336856236,1.4100321666903577,0
1,1,1,0,-0.7935954176775724,1,2,1,0,0,0,0,2,2,0,1,2,1.0110169858982743,-0.4665549661237825,1
1,1,1,0,-1.0381617921981139,1,2,1,0,0,0,0,0,0,0,1,3,0.31756245370347297,-0.7781604879127548,1
0,0,1,0,1.2036966409068497,1,0,0,2,0,2,2,2,2,2,0,3,0.5370732408730502,1.1901532437701903,0
0,0,0,0,-0.46750691831685043,1,0,0,2,0,2,2,0,0,1,1,2,-0.15305537030403032,-0.45564932476609554,0
0,0,0,0,-1.2419671042985652,1,0,0,0,0,2,0,0,2,0,0,2,-0.13309984419770504,-0.9620552095919712,0
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,0,1,-0.6951804961925321,-0.9918359994533474,0
1,0,0,0,-1.1604449794583847,1,0,1,0,0,2,0,0,2,0,0,2,0.7050322522679541,-0.8752074502779211,0
0,0,0,0,-0.5490290431570309,1,0,2,1,1,1,1,1,1,1,0,1,-1.4834237773923784,-0.8418503164895302,0
0,0,0,0,-0.1006573565360382,1,0,1,0,0,0,2,2,0,0,0,2,0.6750989631084665,0.11725006566575863,1
1,0,1,1,1.407501953007301,1,0,2,1,1,1,1,1,1,2,1,1,-1.5116941060430058,-0.4442359308755607,0
1,1,1,0,1.6113072651077522,1,2,1,2,2,2,0,0,2,2,1,1,1.2571351412096188,2.322397239626571,0
1,0,1,0,0.8368470791260375,1,0,2,1,1,1,1,1,1,2,0,1,-1.4950645009544015,-0.5211273253063783,0
0,0,0,0,-1.1196839170382944,1,0,2,1,1,1,1,1,1,1,0,2,-1.5067052245164245,-0.967265192102931,0
1,1,1,0,1.570546202687662,1,0,1,0,2,2,2,0,2,2,1,1,1.0193317884425763,1.9501263282608294,0
0,0,1,1,0.7145638918657667,1,2,0,0,2,2,2,2,2,1,1,1,0.6418397529312578,0.8274413257402352,0
1,0,1,1,0.9591302663863083,1,2,1,0,0,2,2,2,2,2,1,2,1.2754277068070834,1.582160275325754,0
1,0,0,0,-1.2419671042985652,1,0,0,0,0,0,2,0,0,0,1,1,-0.48731043258497764,-0.9630044860664257,0
0,1,0,0,-1.2419671042985652,1,2,1,0,0,2,0,0,2,0,1,2,0.7881802777109758,-0.9320978101539524,1
1,0,1,1,-0.34522373105657966,1,2,0,2,0,0,0,0,0,0,0,2,-0.33598102627867815,-0.42041571422587587,1
1,0,1,1,0.5515196421854057,1,0,2,1,1,1,1,1,1,2,0,1,-1.4934015404455407,-0.6304707294452929,0
1,0,1,0,1.570546202687662,1,2,1,2,2,2,2,2,2,2,1,2,1.709460399619657,2.770301202189551,0
0,0,0,0,-0.14141841895612844,0,1,0,0,0,0,2,0,0,0,1,2,-1.119235425951943,-0.6023015019707815,0
1,0,1,1,1.4890240778474815,1,2,2,1,1,1,1,1,1,2,0,0,-1.3437350946481017,-0.25261454021822594,0
1,0,1,0,1.570546202687662,1,2,0,0,2,2,2,2,2,2,0,1,0.6435027134401181,1.6188509148732761,0
0,1,0,0,-1.2827281667186554,1,0,1,0,0,0,0,2,2,0,1,2,0.8796431056982997,-0.970929840818267,1
1,1,1,0,0.9591302663863083,1,0,0,2,2,2,2,2,2,2,1,0,0.6917285681970708,1.1188692033977785,0
1,0,0,1,0.9591302663863083,1,0,2,1,1,1,1,1,1,1,1,3,-1.45182752772403,-0.46434734641574865,0
1,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,2,0,0,1,2,0.4871844256072372,-0.9761398233292269,1
0,0,1,0,-0.1821794813762187,1,2,2,1,1,1,1,1,1,1,0,3,-1.3071499634531722,-0.714448583138899,0
0,0,1,1,-0.5490290431570309,1,0,2,1,1,1,1,1,1,0,0,3,-1.4850867379012387,-0.8424905262048601,0
1,0,1,0,1.3667408905872107,1,2,0,0,0,0,2,0,2,0,0,2,-0.03332221366607895,0.8716820246892331,0
0,0,1,1,-0.6305511679972114,1,2,0,0,0,2,2,0,0,1,1,3,-0.09651471300277543,-0.5385012924086043,0
1,0,1,1,0.7960860167059473,1,2,2,1,1,1,1,1,1,2,0,3,-1.3004981214177305,-0.4170159798755039,0
0,0,0,0,-0.5490290431570309,1,0,0,0,2,0,0,2,0,1,0,2,-0.22123675116730807,-0.5497380767224965,0
0,0,0,0,0.14390901798450328,1,0,0,2,2,2,2,2,2,1,0,0,0.6983804102325122,0.31489825812602573,0
1,1,1,0,-1.0381617921981139,1,0,1,0,0,0,0,0,0,0,1,3,0.17454784994147518,-0.804806457788723,1
1,0,1,1,1.6113072651077522,1,2,1,2,2,2,2,0,2,1,1,1,1.3319683641083384,2.3167457331740042,0
1,0,1,1,1.407501953007301,1,2,1,2,2,2,0,2,2,1,1,2,1.5448273092424738,2.29228530680899,1
1,1,0,0,0.06238689314432279,1,0,1,0,2,2,0,2,2,1,1,2,1.164009352713434,0.46483978869568204,0
1,1,1,0,0.9998913288063985,1,2,1,0,2,2,0,0,2,0,1,0,1.0110169858982743,1.3849315306100136,1
0,0,1,0,-1.0381617921981139,1,0,1,0,0,2,0,2,0,0,1,2,0.7116840943033959,-0.7520222705696346,1
0,1,1,0,-1.2827281667186554,1,2,1,0,0,2,0,2,2,0,1,2,1.1956056023817823,-0.9667353633730028,1
1,0,1,0,-0.9974007297780236,1,0,2,1,1,1,1,1,1,0,1,0,-1.5067052245164245,-0.9400893934970348,0
0,0,0,0,1.4890240778474815,1,2,1,0,0,2,2,2,2,2,0,2,1.3020350749488503,2.0920100468961627,0
0,0,1,0,0.7145638918657667,1,2,1,2,0,2,0,2,2,1,1,3,1.315338759019734,1.2992096573470604,0
1,0,0,0,-0.9158786049378431,1,0,2,1,1,1,1,1,1,1,0,3,-1.5083681850252848,-0.9115227944750773,0
0,0,1,1,-0.8343564800976626,1,2,2,1,1,1,1,1,1,2,0,1,-1.3171277265063348,-0.8899543499275869,0
0,0,0,0,-0.7528343552574821,1,0,1,0,2,0,0,0,2,0,1,2,0.7133470548122562,-0.48982327784645885,1
0,0,1,0,1.5297851402675717,0,1,0,2,0,2,2,0,2,2,1,0,-0.49895115614700075,0.47678301131614487,0
0,1,0,0,1.2852187657470302,1,2,1,2,0,2,2,2,2,0,1,0,1.4666681653260334,2.1285682292612025,0
0,0,1,1,1.3667408905872107,1,2,0,2,2,2,2,2,2,2,0,1,0.8330802114502078,1.6197339627564897,0
0,0,1,1,1.570546202687662,1,0,0,2,0,2,2,2,2,2,1,1,0.5703324510502589,1.637836444362367,0
1,1,0,0,-0.5082679807369407,1,0,1,0,0,0,0,2,2,0,0,2,0.8347431719590681,-0.2834108351452976,0
1,0,1,0,1.6113072651077522,1,0,0,2,2,0,2,2,2,2,1,0,0.4821955440806557,1.5289566403621393,0
0,0,1,1,1.570546202687662,1,0,0,2,2,2,2,0,0,2,0,1,-0.02667037163063735,0.9724819405580565,0
1,0,1,1,0.22543114282468377,1,2,1,0,0,2,0,2,2,0,1,1,1.2072463259438058,0.7357368030685107,0
0,0,0,0,-0.1821794813762187,1,2,1,0,2,0,0,0,2,0,1,2,0.8347431719590681,0.14800220819866966,1
1,1,1,0,-0.6305511679972114,1,0,1,0,2,0,0,0,0,0,1,2,0.3857438345667507,-0.46666534710918417,1
1,0,0,0,0.021625830724232544,0,1,0,0,2,0,0,2,0,1,1,2,-0.8564876655519943,-0.433286137123713,0
0,0,1,1,-0.3859847934766699,0,1,0,2,0,0,2,0,0,2,0,3,-1.0061541113494334,-0.6520833263869439,0
1,0,1,1,1.0406523912264887,1,0,2,1,1,1,1,1,1,1,1,2,-1.5067052245164245,-0.5216792302333868,0
0,1,1,0,1.5297851402675717,1,2,1,0,2,0,2,2,2,2,1,0,1.3170017195285944,2.233673003560692,0
1,0,1,0,-1.1604449794583847,1,0,1,0,0,0,0,0,0,0,0,2,0.18785153401235885,-0.8813446330662551,0
1,0,1,1,0.5107585797653155,1,0,2,1,1,1,1,1,1,2,0,3,-1.4800978563746574,-0.6009769301459612,0
1,0,0,0,-0.9158786049378431,1,0,1,0,0,0,0,0,0,0,1,2,0.1712219289237545,-0.6845132598979606,1
1,0,1,1,0.14390901798450328,1,0,2,1,1,1,1,1,1,2,0,1,-1.510031145534145,-0.6781111627446625,0
1,0,0,0,0.8776081415461278,1,0,0,2,2,0,2,2,0,0,1,3,0.16789600790603382,0.7033289457545746,0
1,0,1,1,-0.3859847934766699,1,2,0,0,2,0,2,0,0,2,0,3,-0.171347935901495,-0.38683781846668164,0
0,0,1,1,0.3477143300849545,1,2,0,2,2,2,0,2,0,1,1,1,0.44893633390344695,0.4065807046006697,0
1,1,0,0,-1.1196839170382944,1,0,1,0,0,0,0,0,0,0,1,3,0.21944778368070722,-0.8471706799858918,0
1,0,1,1,-0.22294054379630893,0,1,0,0,2,2,0,0,2,1,1,1,-0.6319879968558355,-0.46092553586829627,0
0,0,0,0,-1.2827281667186554,1,0,1,0,0,0,2,2,2,0,1,2,1.0309725120045992,-0.9689209068839564,0
0,0,1,1,1.407501953007301,0,1,0,2,0,0,2,0,0,2,0,1,-0.9695689801545038,0.11274652146136954,0
0,1,1,1,1.6113072651077522,1,2,0,2,2,2,2,2,2,2,1,1,0.8214394878881845,1.836080694143803,0
0,0,1,1,0.9591302663863083,1,2,2,1,1,1,1,1,1,2,1,1,-1.3271054895594974,-0.3626864588607917,0
1,0,1,1,0.46999751734522527,1,2,2,1,1,1,1,1,1,1,0,2,-1.3304314105772181,-0.5637123094743506,0
0,1,1,0,1.3667408905872107,1,2,1,0,2,0,0,2,2,0,1,2,1.1956056023817823,1.9428853356184785,0
0,0,0,0,0.06238689314432279,1,2,0,2,2,0,2,0,0,1,1,3,-0.015029648068614022,-0.08900784365584029,1
0,0,1,0,1.4890240778474815,1,2,1,0,0,2,2,2,2,2,0,0,1.3469350086880818,2.185679351108037,0
0,0,1,1,-1.2827281667186554,1,2,1,2,0,2,0,2,2,0,1,2,1.250483299174177,-0.9660068488693518,1
0,0,0,0,0.30695326766486425,1,0,2,1,1,1,1,1,1,2,0,1,-1.5033793034987035,-0.6446657241679503,0
1,0,1,1,-0.1006573565360382,1,2,0,2,0,0,0,0,0,0,1,0,-0.34595878933184065,-0.30979189065630164,0
0,0,0,0,-0.8751175425177529,1,0,0,0,0,0,2,2,2,0,0,3,0.18785153401235885,-0.6450851719124768,0
0,0,0,0,-0.712073292837392,1,0,2,1,1,1,1,1,1,1,0,1,-1.4884126589189595,-0.8777020605479993,0
1,0,0,0,-0.8751175425177529,1,0,0,0,0,2,0,2,2,0,1,2,0.14960344230856867,-0.6967655492775483,0
0,0,1,1,1.2852187657470302,1,0,2,1,1,1,1,1,1,1,0,0,-1.4983904219721222,-0.421078000138286,0
1,1,1,0,1.6113072651077522,1,0,0,2,2,2,2,2,0,2,0,0,0.31756245370347297,1.355658493281485,0
1,1,1,0,1.6113072651077522,1,2,1,2,2,2,2,0,0,2,1,0,0.9378467235084149,1.9624448462316584,0
0,0,0,1,-1.2827281667186554,1,0,0,2,0,0,0,0,0,0,0,3,-0.45405122240776896,-0.9886349508766984,0
0,0,0,1,-0.712073292837392,1,0,0,2,2,2,2,0,0,1,0,1,0.02488140414403604,-0.5653017956641349,0
0,0,0,0,1.1221745160666692,1,2,0,0,0,2,2,2,2,1,0,1,0.5221065962933062,1.1288476444780915,0
1,0,0,0,0.9591302663863083,1,0,0,2,0,2,0,0,0,1,0,3,-0.4041624071419559,0.32202886978297474,0
0,0,0,0,-0.9974007297780236,1,0,2,1,1,1,1,1,1,2,0,3,-1.463468251286053,-0.9398686315262313,0
0,0,0,0,-1.201206041878475,1,0,1,0,0,2,2,0,0,0,0,1,0.5071399517135622,-0.9151874431904133,1
0,0,1,0,0.6738028294456765,1,2,0,0,0,0,0,0,0,0,1,1,-0.42245497273942084,0.1295465074395069,0
0,0,0,0,-1.2419671042985652,1,0,1,0,0,0,0,2,0,0,1,2,0.5104658727312833,-0.9467564050152968,1
0,0,0,0,-1.0789228546182041,1,0,1,2,2,2,2,0,2,0,1,0,1.1074686954121795,-0.7606982160222073,1
1,0,0,0,1.5297851402675717,1,2,1,2,2,2,2,2,2,2,1,0,1.6662234263892857,2.393460518028179,0
1,0,0,0,-0.8343564800976626,1,2,1,0,2,2,2,2,2,0,1,3,1.5997050060348683,-0.3998406985470008,1
1,1,1,0,0.7960860167059473,1,0,1,2,0,2,2,2,2,1,1,0,1.3170017195285944,1.4088621282451,0
0,0,1,0,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.6229864531589144,2.5757878297146917,0
0,0,0,0,0.30695326766486425,1,0,2,1,1,1,1,1,1,2,1,0,-1.4717830538303551,-0.6459682197956903,0
0,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,0,3,0.20115521808324252,-0.979936929227045,1
0,1,0,0,-1.201206041878475,1,0,1,0,0,2,0,2,0,0,1,2,0.7316396204097209,-0.9136862617889505,1
0,1,0,0,0.30695326766486425,1,0,1,0,0,0,0,2,2,0,1,2,0.8879579082426019,0.6107413751996364,0
1,0,0,1,-1.2827281667186554,1,0,0,0,0,2,0,0,0,0,1,2,-0.49895115614700075,-0.9892310081978675,0
1,0,1,0,-0.1006573565360382,1,0,2,1,1,1,1,1,1,1,0,1,-1.4983904219721222,-0.7566361957594251,0
1,0,1,1,-0.3859847934766699,1,0,1,2,0,0,2,2,2,0,1,2,1.164009352713434,0.01808378838087992,1
1,0,1,1,-1.2827281667186554,1,2,1,0,0,0,0,0,0,0,1,2,0.32088837472119364,-0.9783474430372607,1
0,1,1,0,0.46999751734522527,1,2,1,0,0,2,2,2,2,0,0,2,1.3070239564754318,0.9736961313974751,0
1,0,0,0,1.3259798281671205,1,2,1,0,2,2,2,2,2,0,1,2,1.4733200073614754,2.053465006793892,1
0,1,0,0,-1.0381617921981139,1,0,0,2,0,0,0,0,0,0,1,2,-0.5538288529393951,-0.8609683031611031,0
1,1,0,0,1.6113072651077522,1,2,2,1,1,1,1,1,1,2,1,1,-1.322116608032916,-0.2209572736050211,0
0,1,0,0,-0.9974007297780236,1,2,1,0,0,0,2,2,2,0,1,1,1.173987115766597,-0.6100943995401409,0
0,0,0,0,-0.6713122304173017,1,2,0,0,0,2,0,0,2,0,1,1,0.011577720073152843,-0.5505769722115493,1
1,1,1,1,1.3667408905872107,1,2,1,0,0,2,0,2,2,0,1,1,1.1523686291514113,2.000901581545607,1
1,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,1,3,0.2227737046984279,-0.9796499386650006,1
1,0,0,1,-1.201206041878475,1,0,0,2,0,2,0,0,0,0,0,3,-0.2977329345748882,-0.9416788796868191,0
1,0,1,0,0.8368470791260375,1,2,1,2,0,2,0,0,2,0,0,2,0.9661170521590426,1.209271230441763,1
1,1,1,0,-0.9974007297780236,1,0,0,0,0,2,2,0,2,0,1,1,-0.015029648068614022,-0.754406499854311,0
1,1,1,0,1.4890240778474815,1,2,1,0,2,2,2,2,2,2,1,0,1.4483755997285688,2.2199195327796413,1
0,0,0,0,-1.1196839170382944,1,0,1,0,2,0,0,2,0,0,1,3,0.6800878446350476,-0.8256022354384014,0
0,0,1,1,1.6113072651077522,1,2,1,2,0,2,2,2,2,2,0,3,1.4167793500602204,2.3340534716849892,0
0,0,1,0,-0.7935954176775724,0,1,0,0,0,2,0,2,2,0,1,0,-0.5355362873419304,-0.7315797120732414,1
0,0,0,0,-1.1604449794583847,1,2,1,0,0,0,0,2,0,0,1,2,0.6917285681970708,-0.8692248008691494,1
0,0,1,1,0.8776081415461278,1,2,0,2,2,2,2,2,2,2,0,1,0.8796431056982997,1.180925393390609,0
1,0,1,0,1.6113072651077522,1,2,0,0,2,2,2,2,2,2,0,0,0.7017063312502334,1.7049701596836748,0
1,0,0,0,-0.8343564800976626,1,2,1,0,2,2,0,2,2,0,1,2,1.391834942427314,-0.45761410630624555,1
1,0,0,0,-1.2827281667186554,0,1,0,0,0,0,0,0,0,0,1,2,-1.3204536475240558,-1.0001366495555544,1
1,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,0,2,-0.6536064834710211,-0.9912840945263389,0
0,0,1,0,0.8776081415461278,1,2,1,0,2,2,2,2,2,1,0,2,1.5132310595741254,1.5907258397929251,1
1,0,1,1,1.4890240778474815,1,2,1,0,0,2,0,0,0,2,1,1,0.4772066625540746,1.38210577738373,0
0,0,0,0,0.6330417670255862,1,0,0,2,2,0,0,0,0,2,0,1,-0.31103661864577165,0.1487969512935617,0
0,0,1,1,0.6330417670255862,1,2,1,2,2,0,0,2,2,1,1,1,1.2770906673159437,1.2129579553541796,1
0,0,1,0,-0.9974007297780236,1,2,1,0,0,0,2,0,2,0,1,2,0.8447209350122307,-0.6828575451169352,0
1,0,1,1,1.570546202687662,1,2,0,2,2,2,2,2,2,2,1,3,0.8779801451894393,1.8982251889249548,0
1,0,0,0,-1.2419671042985652,1,0,0,2,0,0,0,0,0,0,1,2,-0.5671325370102788,-0.9704220882854194,1
1,0,1,0,1.407501953007301,1,0,1,2,2,0,0,2,2,1,1,1,1.1989315233995035,1.9616059507426051,0
1,0,1,1,0.06238689314432279,1,2,1,0,2,0,0,2,2,0,1,0,1.0925020508324357,0.49435566419209404,0
0,0,0,0,-1.201206041878475,1,0,1,0,0,0,0,0,0,0,1,2,0.166233047397173,-0.9230024169568531,0
0,0,1,1,-0.9566396673579334,1,0,0,0,2,0,2,2,0,1,1,3,0.02488140414403604,-0.7492848221316726,0
1,0,1,1,1.570546202687662,1,0,1,2,2,2,0,2,2,1,1,0,1.3236535615640361,2.2067621193197597,0
1,0,0,0,0.9998913288063985,1,2,1,0,0,0,2,2,0,2,1,1,0.8513727770476726,1.2978409331280798,0
1,0,0,0,1.6113072651077522,0,1,0,2,2,2,2,2,2,2,1,0,-0.038311095192660204,0.9600751177989068,0
0,1,1,1,0.6330417670255862,1,0,1,2,0,2,2,2,2,0,1,2,1.3186646800374546,1.226424435573186,0
1,0,0,0,-0.5897901055771212,1,0,2,1,1,1,1,1,1,1,0,3,-1.4884126589189595,-0.8338145807522872,0
1,0,1,1,0.429236454925135,1,2,1,0,0,2,2,2,2,1,1,1,1.3120128380020128,0.9543573827550993,0
0,0,1,1,1.6113072651077522,1,2,0,2,2,2,2,2,2,2,1,0,0.9444985655438568,1.9420905925235863,0
1,0,1,1,0.10314795556441304,1,2,0,0,0,0,2,2,2,1,1,0,0.2859662040351246,0.16369838432278994,0
1,0,0,0,-1.1604449794583847,1,0,2,1,1,1,1,1,1,0,0,3,-1.4684571328126343,-0.9789876527525905,0
0,0,1,1,0.6738028294456765,1,2,2,1,1,1,1,1,1,2,0,3,-1.3171277265063348,-0.47626849283913125,0
0,0,1,1,1.570546202687662,1,2,1,2,2,2,0,2,0,2,0,0,1.18562783932862,2.092959323370617,0
1,0,1,1,-0.8751175425177529,1,0,1,0,0,0,0,2,2,0,0,2,0.8563616585742535,-0.5607982514597458,0
1,0,1,1,1.24445770332694,1,2,0,2,2,2,2,2,2,2,1,1,0.8164506063616035,1.460255515048127,0
0,1,0,0,1.3259798281671205,1,2,1,0,2,2,0,2,0,0,1,0,1.017668827933716,1.7364949691143978,0
0,0,0,1,0.6738028294456765,1,0,2,1,1,1,1,1,1,2,0,1,-1.4767719353569364,-0.5588334699195957,0
0,0,0,0,-0.14141841895612844,1,2,1,0,0,2,0,2,2,0,1,1,1.1224353399919231,0.28383704883398986,1
0,1,1,0,-0.712073292837392,1,2,1,0,0,2,2,0,0,0,1,2,0.6052546217363279,-0.4556714009631759,1
0,0,1,1,-1.1604449794583847,1,0,2,1,1,1,1,1,1,0,1,2,-1.4934015404455407,-0.974638641927764,0
0,0,1,0,1.6113072651077522,1,2,1,0,2,2,2,2,2,1,0,1,1.4733200073614754,2.4280539188530694,0
0,1,1,0,-0.2637016062163992,1,0,1,0,0,2,0,2,0,0,1,1,0.6933915287059312,-0.09861098938578737,0
0,1,1,0,0.10314795556441304,1,2,1,0,0,2,0,2,2,0,0,0,1.2371796151032932,0.5131425079074619,0
0,0,0,0,0.9998913288063985,1,2,1,0,2,0,2,0,2,1,0,2,0.9927244203008095,1.4034313837633368,0
1,0,1,1,-0.1821794813762187,1,2,0,0,2,0,0,0,2,0,0,2,-0.015029648068614022,-0.21554860532033826,0
0,0,1,0,-0.3044626686364894,1,2,2,1,1,1,1,1,1,1,1,3,-1.2655759507316615,-0.6873610893213242,0
0,0,1,0,0.592280704605496,1,0,0,2,0,2,0,2,0,1,1,1,0.03984804872378005,0.3228015366807866,0
0,0,1,1,0.9998913288063985,1,2,0,2,2,0,2,0,0,0,0,0,0.011577720073152843,0.6170330913675328,0
1,1,1,0,-0.6713122304173017,1,2,1,0,0,0,0,2,0,0,1,1,0.6717730420907454,-0.39701494532071746,0
